x1,x2,m1
-1.4862654070953583,1.0925456855501405,B
-0.8567164550009114,0.5105252348476239,B
-0.3829905274304976,0.3886312518147657,B
-1.2230873792032038,1.6291120798000807,B
-1.8019856667731065,1.302686212074888,B
1.1804186740150213,-1.3103571935142886,B
-0.37720113142633516,0.6211870773838113,B
0.9575700303315601,-0.4533607955958888,B
-0.6061383155810998,0.2071005863003606,B
0.4298407930128686,0.8323113467186051,B
-0.42889534191798323,0.6539063302146486,B
0.16363162926608477,0.7310822027353411,B
0.764942520749984,0.1959186008300054,B
0.06287692110235017,-0.30845030185429445,B
1.353422684107472,-0.6534729729071278,B
0.6188171315979393,-1.3138974766405296,B
0.38772518948969514,-0.5315704175573932,B
-0.407909710576229,-0.3403613435831137,B
1.7638618426030748,-1.5631731910827331,B
1.345328123377874,-0.7162598861340147,B
-0.85101209532595,0.727937208074278,B
0.44541025287099595,-0.5970339359797534,B
-0.7068386512242264,-0.12183127385378728,B
-1.65963073476985,1.7801388168689083,B
-0.33948435426636064,-0.049675768588523905,B
-1.298418816234813,1.3253143410643577,B
-0.6743677989935077,1.2319829454422377,B
-0.3620029994343225,0.30033348744224225,B
0.9939353788145613,-0.27242336243535453,B
1.1275025925516755,-2.13019399439348,B
-2.0081410978377434,1.5139128516857372,B
-1.211209510079918,0.13434502762341216,B
2.7945767772035977,-2.250538457361066,B
0.2780235589666702,-0.17114021715464606,B
0.27918556556096935,0.24586045459396838,B
-0.1534130392100419,0.38105614911477903,B
-0.8083031080042591,0.6606155853731897,B
1.9372346181300064,-1.8690097399791026,B
-0.650555606172441,0.060743109887226976,B
-0.4290183931724144,0.21325847068732862,B
0.11112099446850818,-0.5249060679135937,B
0.7219604256490473,-0.8425417292417574,B
0.7527066389457775,-1.2019757875451644,B
-1.0575996390051143,0.5985864612005555,B
0.7274483056052876,-0.6850555451467293,B
-0.21830819338499954,0.3054404829406246,B
-0.2645023003265702,0.43645543830126254,B
0.7819839574974563,-0.6890978970062809,B
-0.9060639439362155,0.4167897608203827,B
0.3651155844862287,-0.6765299754974498,B
-0.14032801740213152,0.8355856938527122,B
-0.005445510331694534,-0.1069937430536595,B
-1.4213395120223138,1.6332063464701385,B
-0.9904966167479772,0.617156955460374,B
1.2134581125907813,-0.5235511580056642,B
1.4253547453639202,-1.6640790779501573,B
0.21951427644107374,-0.13932051158894376,B
0.9928058958351547,-0.8326719605254815,B
-1.4044510839819142,1.6341991562185108,B
-1.0574632741643062,0.041864471931615244,B
-1.841756885529081,1.2256541634150317,B
0.2644027348703469,-0.8304269653817775,B
0.952397822516146,-0.40549560316717126,B
0.30060807790067456,0.3079392782946436,B
-0.4461854371948806,0.4028509872638083,B
1.8166614720728333,-1.3628222380641704,B
0.15774727057195276,-0.34474811279051937,B
0.07009114494857194,0.4926115338461904,B
1.5306273617035937,-1.3546753876020996,B
-2.202831937167825,2.416286445100358,B
2.3039473143264715,-1.5814441041584208,B
1.7967226446185505,-1.965280569538753,B
0.1378861608539549,-0.39801343943283607,B
-0.8363112894063658,0.4542383934999894,B
-0.7765790885820659,0.8784601351648472,B
1.1562648701823242,-1.486216803842697,B
0.22083977318537407,-0.21592728525163601,B
1.0892496381613739,-0.7409859501931975,B
0.25535419124612696,-0.917433818530009,B
-0.6694248606816602,1.291931976408847,B
1.03362649150616,-0.9859410302531944,B
0.5714092139278198,0.0023352369100723136,B
-1.3274350988461119,0.9463153535097548,B
1.4413561454395405,-1.6239991914372205,B
0.9277320664265443,-1.1549908160314082,B
0.47428336399337445,0.23511005096704263,B
0.6908685415599021,-0.03482887745137103,B
0.0720449785224056,1.0716447671411016,B
0.2725987314768439,0.4408865575323062,B
-1.0936633522559234,1.184686201598696,B
0.5262128310768006,0.2647699768404357,B
0.3377180732070571,-0.5160883470682956,B
0.8063903308555296,-0.1922744535947249,B
-0.4309192596951956,0.1468853034749916,C
-1.30206774168321,-0.1577269175642656,C
0.2616745643916101,-0.5786263395443741,C
-1.2398809083766176,0.8618003539565702,C
-1.032608596263532,0.7673345343740969,C
-0.3540713088234491,0.2493856542919261,C
-0.10565328354181505,0.3894105905428501,C
1.5891616496462921,-1.8764601064202875,C
-0.2996347522863936,1.420921963602654,C
0.17817738442034592,-1.0261773179789633,C
-0.2880607587946237,0.5727948837446526,C
-2.1458550164089623,2.726774912971683,C
-0.6945208341768183,-0.779018571456719,C
-0.10247803083531049,1.0009472995621458,C
0.8364062469180875,-0.467844391872015,C
-1.7046620490512423,0.4716875951375419,C
1.176099000637919,-0.7750703432972132,C
-0.4861489352695522,1.234216974377604,C
0.5653481644046807,0.5669218233424114,C
0.17754497284985626,-0.9677599120441925,C
-0.20809499977590326,-0.41637293753120264,C
1.1909669325943724,-0.5362699152259729,C
-0.5408919899001527,1.5471197274096786,C
0.9470093496613154,-0.83317063436655725,C
1.0401397267229051,-0.7824958121421068,C
-0.12195426262285868,-0.25046717830325954,C
-1.1598822869700887,1.2879256537497925,C
1.4821700810785234,-0.8707204993731343,C
0.05117383413415004,-0.1891022903046568,C
0.9942679210500642,0.15287144092975535,C
-1.1820655803129363,0.7009053938364442,C
-0.2647483850741706,-0.06674730247173398,C
-0.3297058881352612,-0.5263342632698583,C
-0.15414907412748513,-0.7165722791410496,C
-0.8537263352538306,-0.40819897593748766,C
-0.32280783736485147,-0.40285125994175414,C
0.5766889273207889,-0.4085389123180452,C
-0.5641722807149057,0.20956631996029101,C
-0.3350085968051483,0.6479989094496638,C
-0.9763802023417851,1.847052622969194,C
-1.079180040127679,1.0005885844876623,C
-0.7553617976420595,0.42499167425164175,C
0.5918495385627833,-0.305543296981982,C
-3.4350645346137783,1.5193851750844787,C
-0.7329185813759118,-0.14115552570395357,C
-0.01620125023877772,-0.33766685841608857,C
0.17965151385828343,1.0190582979985001,C
-0.44954780857209437,0.1420736472476703,C
-0.6045732395362381,0.9258543205093225,C
-0.7680964626834801,1.2585915927220326,C
0.9241854715908958,-0.22721716410853998,C
-0.05087639796972325,0.16060255051163386,C
0.19151588102862105,0.9801574463284188,C
-0.053316236653174365,-0.9792993788863356,C
0.7012823236518766,-0.16909828747131384,C
-0.30980744185029124,0.4993553236823964,C
0.8603203211178194,-0.6863940408380542,C
1.0856484386878273,-1.5738107791245026,C
0.7937657611680453,-0.2519424921950267,C
-0.07196933793630556,-0.18442588830497286,C
0.05111430307727288,0.6286939771537052,C
-0.38198290953337627,0.4313873212097295,C
2.0220696321966116,-2.3349850647782837,C
-0.05119798594197328,0.3261534015225288,C
2.281274322148371,-1.4566715228898672,C
-0.22229569121439874,1.1462438904105765,C
0.6390393219162697,-1.4484687463051023,C
0.9267364988658069,-0.40694203635119136,C
-0.736597089763761,0.7325918375025082,C
-0.03921862987434713,0.10786247398079299,C
-1.060067359745974,0.58280649795743,C
0.3918246744186408,-0.530012413079442,C
-2.053382954641504,1.143882830826929,C
1.298816863094335,-1.5736649548396269,C
-0.8153518326589945,-0.269847449797206,C
-1.7082259320931636,0.912104404269008,C
0.2644740231946726,1.4281278589062998,C
-1.1360561987801958,0.2535782637400107,C
0.8098291887314621,-1.157593299958213,C
-0.2709589587660084,1.11421599528143,C
-0.2682274202116557,1.1864842587589506,C
-0.020961407254155157,-0.26957327692434707,C
1.5958527903642294,-1.3761088366521204,C
1.852399380155282,-1.0654528317035155,C
-1.3965338079252505,0.9269707515029927,C
-2.5752803347521143,1.522378342867829,C
0.13795949306161118,-0.11360230979953909,C
-0.7435126924173541,1.3304583990177075,C
0.6753110509273561,-0.03350093554533545,C
-0.5243365260260907,-0.3611074716105246,C
-0.35627267304284777,0.8255560942451847,C
-1.0016545232844039,0.3000430677167691,C
-0.06443173274703518,-1.0775524500953049,C
0.6253491826935478,-0.4596819069368441,C
0.42141658740058824,-0.23174149637137648,C
-0.16721435282495756,-0.5355354296590205,C
1.7961831787835796,-2.6486662311216222,C
0.48743115300580486,-0.6812257589823083,C
0.9648762168464808,0.16880459611200532,C
-0.47187850555997723,0.12573983771961542,C
-1.0372073960639474,-1.511264053709788,D
-0.7944505837887048,1.3725777625058626,D
-0.18470602404454772,-1.2547836903844019,D
2.1849569499459784,-1.6330681998291823,D
0.6217366879789704,-0.2723419797218173,D
0.09786053566817304,0.4972153052264004,D
-1.4641544293514601,2.0086906466650216,D
0.3864775164431028,-0.06771841892878952,D
0.45282627613692195,1.4413840722949631,D
-0.2814692043911622,1.2836577598504122,D
1.305770177953698,0.6785535393716517,D
-0.6426014230370054,-0.09404878966805469,D
0.40455974448090565,-0.28883865961653304,D
0.7275837039244225,0.3342329014450759,D
-0.8378405084673937,0.0442384290873864,D
0.12258646926738348,1.2219248669878453,D
0.09240949763678369,-0.9367900599081642,D
0.8994460470979264,-0.7820940844255195,D
-0.5462504148689098,0.0835796964926927,D
-0.3186098169058803,1.861022023614332,D
-1.1095255456520248,1.2203207881174045,D
-1.4322631742188636,0.3431115174264552,D
2.078530731930717,0.19342643804830117,D
0.13626793265856207,-1.7771212579356643,D
-0.48733759860592496,1.4297008008964553,D
-1.8825902381482502,-0.4085642757838188,D
-0.5225211289548952,0.6889185665027311,D
-0.794977475070232,0.42340327281581935,D
1.5967969143481417,-0.061281751480386504,D
-0.8090043183751237,-1.0058603598000868,D
-0.8740477650294736,0.9566514166713134,D
0.24363295629692827,1.11189121752904,D
-1.020047986069079,0.5816544615829062,D
1.0591158668569107,-0.29598567106394214,D
2.58501797868925,-2.479288360546069,D
-0.055121428048448606,0.7965897994189781,D
-1.1929447036948129,0.04597792821117774,D
-0.0844518318726441,0.8828798178091732,D
2.430080104651507,-1.227596422677614,D
-0.7068624882826011,0.9691357569351349,D
-1.0484050301273988,0.10519863291429338,D
0.3312102656441388,-0.5940561455002604,D
-2.3109661430274513,0.6361976165103612,D
-1.2507026057932222,-1.1585470208689497,D
-0.20489057920575993,1.2746634834160084,D
0.10964217157652932,0.2441071171932674,D
0.23055857181548925,-0.509055070010402,D
1.1148969359853635,0.7941256545516532,D
1.184170921885715,-0.8247992531563113,D
0.28641381295461643,1.9863858068838418,D
1.900887112699029,-0.7604910065112007,D
-0.793419570988797,1.0016197464127155,D
0.8984953963145487,0.6501628096508997,D
1.2168367465000272,-1.5109503750766582,D
1.524281283103666,0.34193367165699984,D
-1.2592117652515908,0.562612269587073,D
-0.584551392570655,0.992811070888027,D
1.6053199653393082,-1.0160870612056008,D
0.9211010963203519,-0.03735154189839601,D
-1.6916410223112661,1.1834867054222482,D
0.9476694933412484,0.15250774338406686,D
1.5118703586013211,0.5398931812919444,D
-0.5082618760612571,1.8030089964642824,D
-2.0062632062203685,1.187174454517053,D
-0.24155444555084316,0.47468868016539834,D
-0.417880669462661,1.4287430716789054,D
-0.7439231626999778,0.31415419029355246,D
-1.1078944553737684,1.815143654649003,D
1.615888406474161,-0.9566162863106573,D
-0.2348919612165982,0.36232414191951,D
-2.0590826055360796,-0.17198912992750748,D
0.09163262180495335,0.09845288128461535,D
-0.4234880055465544,1.243163125634001,D
-0.9789095424906344,0.006146380229549275,D
-0.5354336025613756,-0.22673301137348345,D
0.3343424079793009,-0.6089300748004081,D
0.8971506158801809,0.6767204437972626,D
-1.5316926582262054,-0.170968276564472,D
-1.331733547424663,1.4034500283052866,D
-0.9189631962896558,0.6256186016801542,D
-0.051548554813950154,-1.7485318732643123,D
-1.690480211519173,1.8628942287586117,D
-0.47418398966399455,0.3414898526086212,D
-0.4081285305127978,-0.5925730166226433,D
0.5584108603439196,-0.4940449382458031,D
1.2551670688492411,0.5298175533119522,D
0.8711669472385518,-1.3077482164912493,D
-0.26191787578994363,1.3057750810585538,D
-1.658930534006531,1.3267366466581143,D
-1.41350945865504,0.24627996405889685,D
-0.46999349233254367,1.0631675241182055,D
0.56164339863875,-1.3409037461366116,D
1.0801418798193394,0.3322691090446474,D
0.130906013453448,-1.4064405449887833,D
-0.5381602078304454,2.527815621057499,D
-1.400520698278537,-0.028675528922302962,D
-1.0883052519521894,-0.8293830143748956,D
0.7381319391499847,-0.6427678673391485,D
1.9949510563606627,-0.6943270585433132,D
-0.13181887511643509,-2.1905486188702,D
-0.28906891737032603,-1.033063212329296,E
1.0568896516351982,-0.09321724604309345,E
-0.061005745770536496,-1.3659066825910378,E
0.028306376480916946,0.891509696886715,E
0.1344481265024235,-1.712231655044925,E
0.9714083502515988,-0.7358931208193764,E
0.7870953216596186,0.7194360064223386,E
1.4202479279202798,1.0452203328268126,E
-0.23379647734035716,-1.4242595721879796,E
0.9277020247110231,-0.6706494132227054,E
0.24500822101059364,-1.0433688028287877,E
-1.1349030825120636,-0.7205054047608593,E
-0.03358298619295665,-0.5519956419589443,E
0.5450001365797817,1.0234068042415658,E
0.7829476649946013,0.017056276597146206,E
0.9955528499076781,0.1246154519283516,E
2.465938690663035,-0.6764011112551644,E
1.876180867548098,-0.9835316929700623,E
-0.5182940409571843,1.8319521608219846,E
0.445919306849048,-0.2664485936098782,E
-1.0623783166307492,0.1004663327556599,E
0.5660349641078284,0.09233588808165547,E
1.0706038634971768,-0.3062234500175204,E
-0.2647760333472134,-0.8676318829989698,E
-0.4393375347104667,-1.2062047582990878,E
-1.3293442232947428,-0.36359391972886856,E
2.3407318473498524,-1.6335579588156515,E
-0.6349528173764792,1.8467752723668966,E
1.7260339349984504,0.06796145855776575,E
-0.14263089742009125,0.15327197604205406,E
-0.6494059379968738,1.6534054803466263,E
-0.3804265718778642,-0.965922524977294,E
-1.3647044558144756,-0.5216750289737501,E
-0.9100746803131481,-0.23406620703065453,E
0.5079028928831963,-1.6321513038811224,E
-1.2952868958847406,-0.015451489280993054,E
0.5808482502026264,-0.4514767875633715,E
-0.25388023369733664,0.31372640581149364,E
0.28068408730127986,-2.263449951004637,E
0.11599293128104685,-1.2622519430120736,E
-0.14663089489920228,-0.311263136416023,E
0.765767550686531,1.7576349242752225,E
-0.19950993190722557,0.6922133513275468,E
0.7039674872586716,-1.2156083713626826,E
-0.4350809843834216,0.9145216860504262,E
0.17081730550636984,-0.26079715299083805,E
0.8522770668508726,-1.6974290399989507,E
0.19379332278631398,0.586444966330192,E
-0.6239642235442352,-0.29868093354909425,E
-0.766927425418557,-0.719479127603498,E
-0.7899776605929624,-0.7290245932083752,E
-0.5773521470830231,-1.4121229945337013,E
0.06127028418360354,-1.0507599424926348,E
-1.2421562185531905,0.09552189432956097,E
1.7648331722789385,-0.7195923301052342,E
-1.1683659648391669,0.32921886524701366,E
0.0824295563564087,-1.097270988834173,E
0.6225056559489124,1.3719064593710757,E
0.5883575320905293,0.1724911027736053,E
-0.44635274618500176,0.032385025843344246,E
0.17475411201355986,-0.050966618313110806,E
-0.6519330040634009,0.53911782825366,E
0.7967498036313626,0.15209760798110927,E
0.5954271406817456,1.5035952742568337,E
-0.12446609979181313,-0.20788908770918035,E
-0.44130652197926273,-1.5148948508131688,E
-0.4021327768557189,-0.7929151780135903,E
-0.5355092793138957,0.9091293039217822,E
-0.5901135186210571,1.199611227095948,E
-1.026939133850187,0.39824579943839394,E
-1.2105309124730321,0.9713683818952893,E
-0.8838404690523439,0.9330238970217346,E
-1.5274149839906994,0.09352762220100994,E
-0.6301986880884846,0.39210362489243455,E
-1.792471749823421,-1.23746884900564,E
0.23226698414302316,-1.1507193446084192,E
-0.8092744506346313,0.10954638685017361,E
1.1882076201419398,1.5305740947577464,E
-0.288654049793671,-0.5114585166768428,E
-0.647228832873201,0.3805792458151213,E
-1.1667120080202944,-1.0789529252066636,E
-1.2261911471681406,-1.0361409628758456,E
1.0489889676279653,-0.6418934799197332,E
0.6305419124059388,1.130255228783187,E
-0.16996532552097618,0.1486336213119881,E
-0.5698976664405079,-1.1625947205280587,E
1.8381516490572907,0.44582879749998994,E
-0.45711702770365614,-0.8828455234890202,E
0.9285505170094537,1.2996682106430582,E
-0.7143171689375941,2.5646151266451818,E
0.40800884357184547,-1.003110813121021,E
-2.701851780332984,0.7757735164183601,E
1.1495441170697513,0.14762133862127885,E
1.8332522137153076,1.3466646096201875,E
-0.2807361243433606,0.45535433226826355,E
0.7595356158687698,-1.9089595196274727,E
-0.570470252347716,-0.1375111700346077,E
1.3241373095583562,-0.7127390392686199,E
0.6911899408137951,0.35641928528527483,E
-0.9073346199965353,0.6110306373078404,E
0.970966774823102,-0.4961569306135797,F
0.9172948891707364,-1.6836630872364202,F
-0.40749188681429893,-1.0793789714475626,F
0.33904104506134436,1.619959818731287,F
0.2905379667660639,2.1529690613635823,F
-0.7010834636035623,-0.555854833320752,F
0.9941766781315752,0.3657069471031772,F
1.310229777220853,0.6619462543014932,F
-0.2887201414546643,0.3093264659592847,F
-0.316846807466573,-1.7392335680927866,F
0.5606921558169342,-0.6241331592954056,F
1.210838992037707,0.6218045682599397,F
1.4112314630836194,0.915091789139895,F
0.47032776422159017,1.2620062337433249,F
-0.42455380398548725,0.490266784002372,F
-1.7689774552004351,-1.2992366942319862,F
-0.7295006148304932,0.46045661952823114,F
0.7265146696099137,0.4839529795559436,F
-1.0722346751009735,0.34271546472671943,F
-1.5495744809589629,1.3712737210545296,F
-1.576560596480641,-0.8819099316620975,F
-2.1705165299282436,0.6989091208579097,F
0.2891434608878076,0.22469259461629565,F
-1.5917033615941734,-0.061515811641065676,F
1.632369335222037,0.8894374856948831,F
-0.6100538180513506,2.4922421391454703,F
0.9481676451369582,-0.4208348018454774,F
-0.22119871127816587,0.0986574714278452,F
0.6743536368909089,-0.10323136161244123,F
-0.8820354533546625,-0.5970714023809355,F
0.018704532842698907,-0.8400786132839714,F
-0.10004236488875062,-1.3154983967970773,F
-0.359634544228818,1.6400709593540022,F
-0.8659993504223187,-1.1961027792265657,F
0.9975580253248306,0.1460143512877996,F
-0.5621417211507291,-1.086775938351416,F
0.7084180561595044,-1.3522856596404533,F
-0.4078480361542442,0.17584126818781304,F
-0.9385131983602709,-2.3293191749508497,F
0.2261987963005661,-1.1018372473491793,F
-0.5094393483247188,0.038831278482181764,F
-1.128345879340411,-0.030499251755992884,F
1.1946303503495388,-0.35264321433372814,F
2.451085145572986,1.8578686005456944,F
-0.8322004607779251,0.8368289398019325,F
0.5259522514841828,0.15604680239040578,F
0.6711793542554806,0.9823030155163531,F
0.39780988716769305,1.7580528655507743,F
-2.408452634333466,-0.7742611910298102,F
-0.10715855415171949,-1.8818069064708678,F
2.7073295932232124,1.8261352051510888,F
-0.7093720628689362,-1.7698610937488775,F
0.2810715288247459,0.1693985571080506,F
-1.0962251232917206,-0.606079307235047,F
-2.0322610179368876,-1.226095985904326,F
-1.7502239172296812,-0.45192399475108147,F
-0.7933281518364028,-1.18438385231698,F
1.7655433871090391,-0.7904509147195449,F
0.3509415066126974,-0.09169864978013162,F
-1.18406542385259,1.1282423161213477,F
1.161392521404919,-0.024778406563759625,F
-1.7673253482392004,-0.7965385624524501,F
-1.0080466652091895,0.43327150012334653,F
-1.2848665318773784,0.8503170683224288,F
0.12900566686208315,0.7552836564487118,F
0.5628846497416845,0.46033318417581814,F
0.9687471473158409,0.436200511981314,F
1.3794151125008562,0.5556953763763122,F
-0.3032624650968916,1.4139208266992604,F
-0.09602401364013957,-2.5112882481413146,F
1.1331208712644412,-1.0934136335180689,F
0.6440992665330836,-0.3046751266954103,F
-0.21780510923145024,-1.7792918149370949,F
-0.034177648295080854,-2.11302745742684,F
1.094619323845308,0.7352547688491232,F
-2.5721214433393635,1.121491987743935,F
-2.0643193651644376,-0.6800286300156215,F
0.8056303935555967,1.531332453544373,F
0.18851287206773926,2.172962930327885,F
-0.0668884296682252,0.40909262834096294,F
1.4674123618645585,2.5365492789853183,F
-0.9053504977919246,1.8393422207709378,F
-1.7149313836169373,-0.8846603023701389,F
0.1341133649320282,-0.3620755956713337,F
-0.9538974225748527,0.7395737050851863,F
-1.453116321554603,-0.2781024193292835,F
-0.44453651525237203,1.8368608786963514,F
0.9976508405376394,1.3449775777584037,F
1.5336590286141023,1.042508092027599,F
-0.34753857721858017,-1.0785977972219472,F
-0.8876420299905436,1.603225478875977,F
-1.1082710875903057,-0.7113786926626473,F
-1.6972654674680405,-2.4591272740080714,F
0.12234537745650309,0.6214798102614325,F
0.5706005825458342,0.016838176530856452,F
0.5299935111639469,-0.22348165058893318,F
-0.9880185969808076,-0.1081019297894813,F
-0.4748286805240266,0.7673723627038217,F
0.2096395567091731,1.5596048702719416,F
-0.9808778373541831,-2.4037955028799853,F
1.043804926787532,0.5673350263676948,G
0.4024245299430149,0.37180874537566466,G
-0.09356025287152508,0.04195280536125384,G
-1.262685008583473,-0.7755241794241508,G
-0.3344518933848278,0.4435427274251013,G
0.5967108741214935,-0.16649894743957874,G
3.0687217879217807,2.8866830485858963,G
-1.371273834225049,-0.750633678311146,G
-1.4963683171275446,-1.1354359578712683,G
-1.6560026814091127,-2.0984946360892085,G
0.7136358578587527,1.6668535608011636,G
-0.4523993511340557,-0.30164506756289966,G
-0.047148119754616066,-0.028899913680754268,G
0.23554585047628726,0.1359018426636073,G
0.6247918825209086,0.6765290137086989,G
-0.30282346464388843,-1.4183749147810487,G
0.4760230892626288,-0.046882065904271825,G
1.3391907154955593,0.8641734288276013,G
-0.16116292453036207,0.7869045403379366,G
0.04975702913799418,1.2928220151681442,G
1.0920408655332752,0.2993953740385429,G
1.4562570095611522,2.18354987343773,G
-0.5343869242910778,-0.6192644191725184,G
-1.522474470065922,-0.9634709624085841,G
0.6154340452251668,1.162981813876916,G
1.819461751599798,1.3367098011310241,G
-0.3460310925954114,-0.5961970510623218,G
-1.0817120980729644,-1.2958998931782708,G
0.3998771040771831,0.4956187212772592,G
0.12881758767303705,-0.5616214327234158,G
0.8174319049532044,-0.49416927433779945,G
-0.9831777826522905,-1.67512996790206,G
0.8660870301727324,1.5597635268821797,G
0.6181496219369792,0.6445929394044324,G
1.0202708793961837,1.0460851367594255,G
0.26174317118994084,0.7856434545438712,G
1.2652864023944463,2.0914724019202167,G
-1.044310156986323,-1.467107760975066,G
1.1152299956076197,1.488193352097671,G
0.7068176342733534,0.009563019173429999,G
-0.4827692183068875,0.5419996609639334,G
-1.9805293614880928,-2.507380080996496,G
-0.9853712581827825,0.015216013727393285,G
-0.7621671175808475,-0.23088994396539025,G
0.5379185769676597,1.0879656016097798,G
1.4191164455411223,1.5500208283159258,G
2.1225892676968443,1.3706762243117123,G
-0.7341078255161358,0.43638524798416845,G
0.29002708171683744,1.179551222441272,G
0.3278142560369388,-0.05368708799986385,G
-1.6238315068823899,-0.6350850489125008,G
-0.6013448465103637,-1.3085600951460654,G
-1.6332946369522792,-2.018673320908367,G
1.3917230411811867,1.2923664778884647,G
-0.9700334242988589,-0.979122093549498,G
-0.8379431169194558,-0.28870215023203727,G
0.088272756076279435,-0.39365983670840965,G
0.7929793248207317,1.3104148306586938,G
0.1791452749311429,-0.294255108636059,G
0.5219862923795742,0.28297753960703,G
-0.62201237386302,-0.24220809870724788,G
1.6720777976923875,2.1520587722478806,G
-0.9702493164518078,-0.19251956785988605,G
-1.8927405246100029,-1.1988772996270405,G
-0.12347970324016255,-0.9349402607956839,G
0.38250912179757024,-2.0401753757825016,G
0.12230756165413378,0.5695380576560658,G
-1.0336907527986958,-1.8252120042971782,G
-0.4255792768326364,-1.5431694610002813,G
-0.8332398123873362,-0.6750713915151693,G
-0.364483431380674,0.25956840635463746,G
-0.15130515390510976,0.5103800701723128,G
-0.5575134676531116,0.06944019299674142,G
0.1330385344538415,0.7650538247463323,G
