x1,x2,y
-1.5043679295283263,C,-0.5993259218968371
0.44015283382359394,D,1.9570993245694752
1.1797825954546763,A,0.42717240812173374
0.765582956217444,D,1.0334163467189819
-0.318708551296885,D,-0.3337934734083677
-0.7074976538329794,C,-1.258958381413137
1.0451827670870384,A,-1.929334592697244
-0.6941412359929852,A,1.4421403317023924
-0.6267377319053176,C,2.051307039663146
-0.8285005240883074,C,-2.1165883185368664
-0.9903316212853509,A,-0.572678303770368
0.545227767213114,C,-0.27153181978815044
0.4570251752835478,C,0.8111835686505278
0.6291309673664865,A,0.11141045966003352
0.9457365865200593,B,-1.6275295916051244
-1.5173522889912625,D,-4.896417924338885
-0.9837822926944255,B,1.7161918327806291
1.0959223878966708,D,2.2501147981872034
-0.3385599987577064,C,0.6947164095715674
-0.3193785269734553,C,0.4704796071728487
0.655654867054073,A,0.8752040194646131
0.6764193062532388,C,1.1206564371590657
-2.2626687590522914,D,-5.526107816089642
-0.6909713885235904,B,1.0421053738994077
-1.693562018413981,C,0.09077459419763181
-0.36705251208833994,B,0.22372694413100191
0.5103151365540652,A,-0.15786334370922028
0.5289199874964183,D,1.214014391421941
-0.7612869880607807,B,0.711187685145485
1.2700161843844546,B,-3.188140753542313
-0.38912602443860217,B,1.129394885901302
0.7625918347432497,D,2.236018677407411
0.3753050690312965,C,0.4413450758594174
-0.34014238895146226,D,-0.5514819415477127
-1.4215600697986837,A,-0.22002405346855639
-1.5187862815556734,A,0.31225942166998644
1.3109139918252832,B,-3.4729440379821366
-0.9231913463925878,A,0.17450171437918338
0.6442198549804528,A,-0.7552371000334477
0.11381274396174396,C,-0.3689953873934004
1.7903409213657684,A,-0.9964137847010162
-1.8547701426241707,C,-0.4670901338922606
-0.20217265527624304,C,1.014564794220099
0.20046003544328253,C,0.6268034080306462
0.03148895823638416,A,-0.9127989632375676
2.355059103399756,B,-4.278590280248926
-0.8442569997442827,B,2.3201912497528374
0.07312107835625609,C,-0.771926035734692
-0.015348044132700587,D,-0.29458232150134606
1.9405600341227167,C,0.5611739724073932
-1.5894947253343756,A,-0.6756693443050119
0.24988016360033688,C,0.664589138151723
0.3686491629192308,D,0.32775008193746763
1.9546665288145928,B,-4.345877897461863
0.6415068629733256,B,-1.4381457276556464
0.13372081663860935,B,-0.9764953390176092
2.316233833394956,A,0.40447301484537534
-1.7464966316426884,B,3.419222098165981
-1.3200794613227305,C,-0.36462082932846024
-0.3142605522367296,C,-0.9578789271454274
1.295143365770587,A,-0.6472312680445307
1.4488230347055053,C,-0.22342183455162656
-0.6556492469462752,C,-0.5325725734463652
-0.2513422533036369,B,-0.3002815025162353
0.8306244689592976,A,0.22273693979582454
0.8662805161209473,C,-0.06945965160513412
-0.9463937848205812,B,2.0643282763844506
-0.19688129839115584,A,0.22851944878621525
-0.3197733062382174,A,-1.4205451491988792
-2.264479989249841,C,-0.014409235496187695
0.4046079460933717,D,1.3057186151858342
-0.11609334867593603,C,-0.1787362833524668
2.693692535002644,B,-7.1900142809353085
0.046789539129486316,C,-0.8789428172191388
-0.1602645192671294,C,-0.3495166920569247
-0.4456225726671607,B,0.9854445924866974
-1.0634383188963343,A,0.2647194636400261
0.5532670364909827,D,0.33408088440848516
0.10093468678508628,C,0.583046763784836
0.6124398863883478,D,1.7165413305653197
1.462023162187827,B,-2.666858557467852
-0.8478304121760378,B,1.5302011152361126
0.39742510348150967,C,0.31388163681579895
-2.265738393966196,D,-5.319259739852807
0.9396473548841215,B,-2.448538205196858
-0.13057818054400122,A,0.4249644530789276
-0.24793766552353774,C,0.9375422555154268
0.46640612076456917,D,2.020949663133047
0.10925460682452642,C,0.3698047009692052
-1.7533654918743935,C,-0.49501559618715063
-0.29559372395775474,C,-0.523575788425383
-0.09817977154367603,B,-0.7408996013558611
0.236460044351225,A,0.2126558814450768
-0.14324316897867387,A,-0.40227096449950495
0.6579096810654639,B,-1.9067505320460345
-0.7787535691895608,D,-3.364067001182589
-0.8817171538556524,D,-1.9206107008296476
-0.3884658349954227,A,-0.5457376960309716
0.5661173796672994,D,2.755716775372497
-2.169631169274919,C,-1.2135812554418302
0.7991096590208204,A,0.5538107605154203
-0.23532966300162153,B,0.7702094545822136
-0.8513281572116828,D,-1.4963941278140025
0.3795091234692112,C,1.0359013863629445
-1.160341754578656,C,0.24298543227116493
0.46234633632202327,A,0.22407163431909144
0.9839469349795338,C,1.182146057293049
0.7016115057062761,A,-0.6019194668412046
-0.10404353998172837,A,1.0361927251725784
-1.6394237417064688,A,-1.0770856770364925
-1.3173590466195735,D,-1.9664570159379298
0.8126490751442638,A,-0.9651134443628047
0.3043017115609843,D,-0.6255756711789968
-0.30255398383079507,D,-1.0172859337071132
0.9310464033804596,A,0.3055719970454973
-0.9972739570711181,C,0.12011031391830129
1.2505849891583982,B,-2.0793615174579516
-0.4369271551409816,B,0.9129159282227184
0.5149546123350149,A,-0.10624182567904494
0.5026431053203657,C,0.6368154824127776
-0.8741788361135465,A,-0.1301263240342237
-2.479836790901536,A,-0.3465983553122022
-0.6696278387931069,B,2.501880566496057
-1.0456379006216565,D,-2.7676453406143238
-0.7449353059450305,B,1.8939118423796693
-2.2371035076634187,D,-5.353605967305189
0.6186320263006856,C,0.93294278917872
1.350434071210249,C,0.7666576191599244
-1.4099283064113035,B,2.3895519045593465
-1.6755592276287519,D,-3.177661106904756
-2.2203755996461205,B,5.663449392010686
0.6959939041726939,D,1.2137685719816822
-1.1407313766327196,A,0.5485608781064566
0.4429663170536413,A,-0.035083202958810095
1.2758708439000477,B,-1.3152187963911675
-0.6976670536309971,C,0.3950288497834048
-0.1244427339093422,C,1.0171429966359449
-2.3388578277580363,A,-0.3760066980945379
0.9997952692282134,A,0.16006866478141735
-0.6290457087665613,D,-2.0271344726718388
-0.553459752212358,D,-0.915331507273965
1.194533830090928,D,3.3355872531190704
0.23846662829092713,C,0.7390738223123956
0.514953653248502,D,1.8549636209174807
1.0951008735678178,B,-2.5090064972859585
0.1897647965930186,D,-0.4652869327986924
-0.8983922507570569,C,0.17878408112430774
0.3264052363068298,A,-1.0110870092832296
1.2115901936894995,D,2.8698631220923327
-0.22383092417755457,B,-0.1957719065282112
-0.3107198512068166,A,0.9446068971556529
0.29702553596729603,D,0.7076517268916582
-0.5836587178090435,D,-0.6349772251241382
-0.544100451994068,D,-0.8579357578369795
-0.8196258683226052,A,2.7279687392302625
-0.5506432533606386,A,1.3949211865674005
1.5505948959340323,A,-0.06961871255110583
0.5701351590093594,A,0.49817309064749504
1.4301486865692947,B,-3.4871882008832316
-1.3313903459797531,A,-0.12671734637215698
0.13251430917141657,C,-0.34061885985736406
-2.56236227207045,C,0.34053610199440587
-0.593636442338718,C,0.35245691334295703
-2.4250936034096533,B,6.797445302733515
-1.4034551512244928,B,2.4206290361193394
1.7301252630169017,A,1.0456700118910571
0.1221978143817653,C,0.9838673103921209
-0.5179992404828291,A,-0.5432253319797756
0.8798051895692632,C,-0.6602614981958366
-0.7673282224701252,C,-0.07401914367301946
-0.8503286980207899,B,1.830086122527612
-0.9349877653723481,A,0.6160423988924415
-0.4900943491600095,B,1.3108752670513033
0.06447395116523288,C,0.21270083014894411
-0.04766518546479266,C,0.24715815351802636
0.6300687070030216,C,0.15509525299592009
-0.016052747468978258,B,-0.4562833748577718
-0.30918732786909203,D,-1.9238144005496363
0.40381911854493985,C,0.33330149672705234
-0.5877859232904562,B,0.4829330488627722
0.9537103467560926,B,-2.735863874297201
0.46262189646906526,B,-0.5963735950358267
0.8402875254044383,A,0.9829306375737447
-1.062158192335314,A,0.5951412292210222
-0.19118273270565128,B,0.40424985607868963
0.8621928298312834,C,1.28760805999724
-0.1323059895800984,A,0.9946858388555877
0.4035317331028802,A,0.5256799463864419
0.7469482777748334,A,-0.5758892282053757
-1.1167956815834978,B,1.92259162283845
-0.9752019125253222,A,-0.8299794179585253
-0.06485465312447135,A,-1.3303240626764425
-2.3777445990673995,C,0.09419821817540203
-1.3422400704506041,C,-0.6116967595075395
-0.50854598461141165,A,0.4136022302245741
-0.4205148689743032,D,-1.4005912088673549
-1.655810676688883,D,-3.6948867742700413
1.6833335344552047,B,-3.6535405172072823
0.7704051661179687,B,-2.1282171577985856
-0.2627287383561756,C,0.09389400364628112
0.12966450632726878,C,-1.0625468912916138
1.4566342214755341,C,0.7596566631622919
-0.675495262510526,C,-0.30539320469801007
0.1755541683443966,A,0.278316150347399
0.735383928703066,C,0.1649791557196309
0.254016065580178,B,-0.1988939629599809
-0.5909549720505175,B,2.386010195316898
-1.8116946907752194,B,5.349734175937112
-0.7636508713991892,C,-0.14417187399407688
0.2806321473806422,D,0.23416319291724874
0.46239030009079307,A,-0.209212736847362
-0.9511088233955257,A,0.5984547836718648
-0.3197441765527032,C,0.19323370752714256
-0.38241019865935,C,-1.1799555617729376
-0.3510728157684201,C,0.410378263925725
-0.7895813553263478,B,2.3281240396202865
0.029742822817540412,B,-0.5752492377597643
-1.7301456257059362,D,-4.984408869490795
0.8595666266972871,A,0.5366294994560656
0.12914763426326303,D,-0.5941523051785695
-0.49085008102276406,A,0.015013775402031478
-0.2566926737534202,D,-0.24576335731355364
0.7290546932808929,A,0.6640723112519018
0.09664745645463678,B,-0.4689384632309798
1.292665613088576,D,1.2046996499407534
1.9923928516726646,A,-0.5925103278412015
0.7310845065855538,B,-2.39326266975345
-0.055258659302233226,B,0.4115592047865093
1.39618898253918,A,0.26707112700704594
-0.33353165015237124,B,1.4205179196908255
-1.149586587436786,D,-2.4657646926678196
-0.4028136830951125,B,2.468525550851244
-0.04839526164009227,A,-1.2567330378434967
-1.0509645997975485,C,-0.5553813584103247
-0.5502912929241648,D,-0.31193191389942687
0.1749443524678003,B,-0.6400363644462748
-0.6598560175271546,A,-0.18506279286824795
0.7593452475095441,D,1.165232846133008
-1.8294417204416313,C,0.2523744148729298
0.3025537844750428,D,0.9662360589472139
0.6606168870143202,D,1.1715807374193725
-1.7763207436751907,D,-4.3145364052013395
-0.02374488656053064,C,-0.16499060596998566
0.3516582156688604,B,-1.5500557209186703
